"year","songtitle","artistname","en_loudness","en_duration","en_mode","en_mode_confidence","en_tempo","en_tempo_confidence","en_key","en_key_confidence","en_numsections","en_energy","loudness_0_min","loudness_0_mean","loudness_0_max","loudness_1_min","loudness_1_mean","loudness_1_max","loudness_2_min","loudness_2_mean","loudness_2_max","pitch_0_min","pitch_0_mean","pitch_0_max","pitch_1_min","pitch_1_mean","pitch_1_max","pitch_2_min","pitch_2_mean","pitch_2_max","pitch_3_min","pitch_3_mean","pitch_3_max","pitch_4_min","pitch_4_mean","pitch_4_max","pitch_5_min","pitch_5_mean","pitch_5_max","pitch_6_min","pitch_6_mean","pitch_6_max","pitch_7_min","pitch_7_mean","pitch_7_max","pitch_8_min","pitch_8_mean","pitch_8_max","pitch_9_min","pitch_9_mean","pitch_9_max","pitch_10_min","pitch_10_mean","pitch_10_max","pitch_11_min","pitch_11_mean","pitch_11_max","timbre_0_min","timbre_0_mean","timbre_0_max","timbre_1_min","timbre_1_mean","timbre_1_max","timbre_2_min","timbre_2_mean","timbre_2_max","timbre_3_min","timbre_3_mean","timbre_3_max","timbre_4_min","timbre_4_mean","timbre_4_max","timbre_5_min","timbre_5_mean","timbre_5_max","timbre_6_min","timbre_6_mean","timbre_6_max","timbre_7_min","timbre_7_mean","timbre_7_max","timbre_8_min","timbre_8_mean","timbre_8_max","timbre_9_min","timbre_9_mean","timbre_9_max","timbre_10_min","timbre_10_mean","timbre_10_max","timbre_11_min","timbre_11_mean","timbre_11_max","top10"
1993,"(Lay Your Head on My) Pillow","Tony! Toni! Toné!",-16.881,212.94975,0,0.479,157.986,0.647,"F#",0.269,6,0.260071717,-54.192,-32.758,-10.144,0.01025,0.18907,0.34835,-60,-60,-19.146,0.003,0.172,1,0.005,0.169,1,0.003,0.328,1,0.002,0.668,1,0.004,1,1,0.002,0.788,1,0.007,0.077,1,0.002,0.045,1,0.001,0.038,1,0.001,0.058,1,0.002,0.09,1,0.001,0.297,1,4.49,11.925,44.264,-157.325,119.175,301.648,-236.444,31.814,151.303,-248.911,-248.911,213.644,-90.834,6.86,90.953,-71.525,17.315,184.827,-91.286,-1.342,90.224,-80.317,-38.63,81.359,-64.936,-37.523,62.913,-58.65,52.904,68.018,-62.173,12.712,57.58,-78.389,6.368,56.645,0
1993,"I Couldnt Keep It to Myself","Tony! Toni! Toné!",-12.728,318.46667,1,0.56,92.285,0.984,"D",0.582,9,0.662804217,-58.446,-13.586,-2.864,0.00095,0.07955,0.24036,-60,-60,-8.807,0.012,0.225,1,0.015,0.154,1,0.013,0.346,1,0.012,0.684,1,0.013,1,1,0.008,0.204,1,0.006,0.091,1,0.003,0.22,1,0.011,0.426,1,0.006,0.428,1,0.005,0.343,1,0.004,0.264,1,0.77,18.281,53.621,-162.293,51.324,168.865,-197.923,78.222,112.064,-316.708,-316.708,265.369,-57.349,63.482,108.055,-103.535,99.412,109.758,-90.964,82.01,110.542,-102.103,-82.856,78.37,-77.753,-54.561,62.103,-78.292,90.808,90.808,-94.283,-94.283,34.953,-64.642,19.321,48.884,0
1993,"Gangsta Groove","Tony! Toni! Toné!",-8.564,303.20617,1,0.333,87.09,1,"G",0.268,15,0.691453588,-50.733,-10.86,-1.029,0.0022,0.12301,0.24721,-60,-60,-6.342,0.023,0.218,1,0.036,0.109,1,0.022,0.167,1,0.011,0.246,1,0.029,0.483,1,0.024,0.856,1,0.015,0.991,1,0.018,0.979,1,0.021,1,1,0.026,0.687,1,0.022,0.4,1,0.01,0.355,1,6.007,20.573,55.134,-86.967,171.486,223.068,-192.807,-21.654,140.444,-278.817,-278.817,168.865,-89.925,48.478,115.459,-99.086,171.014,171.014,-81.352,36.482,78.307,-79.375,28.418,72.088,-84.231,-28.019,60.983,-51.807,22.411,71.143,-113.679,-113.679,59.543,-76.257,14.919,46.145,0
1993,"Tonyies! In the Wrong Key","Tony! Toni! Toné!",-11.96,244.96,0,0.396,103.845,1,"F#",0.518,8,0.639488005,-34.711,-24.348,-4.884,0.00237,0.13584,0.32562,-59.901,-59.901,-12.12,0.002,0.695,1,0.005,0.064,1,0.007,0.024,1,0.002,0.109,1,0.006,0.039,1,0.002,0.027,1,0.001,0.121,1,0.003,0.069,1,0.001,0.023,1,0.005,0.048,1,0.001,0.062,1,0.001,1,1,14.997,14.997,50.242,-68.649,108.089,199.196,-195.872,163.367,199.503,-293.707,-293.707,107.624,-77.591,81.297,98.892,-90.202,38.204,102.236,-90.398,46.695,102.246,-96.782,-87.504,83.76,-56.178,-40.217,52.308,-44.879,52.46,70.365,-72.723,-6.748,33.81,-58.189,-4.437,42.726,0
1993,"Dance Hall","Tony! Toni! Toné!",-9.895,265.8,1,0.6,102.915,1,"F#",0.032,10,0.64242045,-59.997,-25.675,-3.642,0,0.08527,0.33663,-60,-42.474,-9.805,0.035,0.857,1,0.029,0.669,1,0.009,0.952,1,0.014,0.967,1,0.022,0.962,1,0.016,0.841,1,0.018,0.697,1,0.014,0.737,1,0.012,0.777,1,0.014,1,1,0.007,0.839,1,0.005,0.861,1,0,18.624,51.23,-85.056,130.509,273.819,-150.774,-41.279,161.124,-227.486,78.003,202.88,-99.369,21.096,174.889,-115.161,9.418,143.747,-80.988,-25.346,114.09,-59.608,137.264,137.264,-93.073,16.649,47.641,-52.951,-20.731,70.597,-116.984,-63.474,48.003,-61.768,15.843,56.893,0
1993,"Fun","Tony! Toni! Toné!",-8.522,316.09333,1,0.194,111.679,1,"B",0.096,15,0.67748576,-55.836,-12.636,-1.302,0.00431,0.02127,0.36565,-59.536,-17.841,-9.275,0.012,0.103,1,0.01,0.103,1,0.004,0.086,1,0.001,0.078,1,0.002,0.388,1,0.002,0.655,1,0.001,0.786,1,0.001,0.05,1,0.003,0.068,1,0.001,0.315,1,0.001,1,1,0.001,0.352,1,2.221,45.137,53.834,-114.418,-4.025,211.888,-154.846,92.05,207.122,-229.262,15.269,171.152,-109.108,86.204,131.915,-113.89,-36.277,111.336,-70.462,-22.933,84.407,-84.6,-24.442,79.815,-88.331,4.204,52.346,-62.603,11.876,68.888,-73.702,16.948,40.492,-77.473,3.055,48.329,0
1993,"Anniversary","Tony! Toni! Toné!",-16.878,230.32118,0,0.585,89.158,0.574,"D#",0.549,9,0.28335196,-51.501,-25.123,-11.09,0.00351,0.03606,0.30429,-60,-60,-16.596,0.004,0.031,1,0.007,0.021,1,0.004,0.015,1,0.004,0.011,1,0.003,0.026,1,0.005,0.026,1,0.013,0.024,1,0.005,0.027,1,0.003,0.081,1,0.005,1,1,0.007,0.813,1,0.005,0.17,1,7.528,24.883,44.777,-105.742,-12.298,211.626,-156.653,21.468,162.122,-169.618,33.373,172.464,-109.436,66.173,99.622,-101.247,162.292,162.292,-86.966,2.133,72.077,-84.906,-26.039,83.417,-44.936,-29.892,60.172,-78.247,78.527,83.279,-86.14,63.659,63.659,-65.698,4.924,42.094,1
1993,"Castleers","Tony! Toni! Toné!",-12.025,78.16,1,0,95.375,0.412,"B",0,3,0.298717996,-54.746,-43.299,-2.899,0.00712,0.08353,0.50399,-57.705,-49.796,-7.924,0.016,0.102,1,0.009,0.536,1,0.007,0.436,1,0.008,0.268,1,0.007,0.832,1,0.006,0.898,1,0.004,1,1,0.006,0.929,1,0.003,0.406,1,0.007,0.415,1,0.006,0.183,1,0.006,0.052,1,2.502,14.722,54.135,-40.407,119.544,271.926,-69.201,15.978,199.612,-176.044,-42.426,100.985,-37.388,-14.729,143.696,-58.953,-10.599,122.401,-105.041,-13.324,37.446,-71.892,-9.681,59.705,-48.261,-5.021,59.377,-46.058,12.81,47.254,-60.321,-0.738,24.866,-50.925,6.256,34.855,0
1993,"Zooropa","U2",-17.802,384.13016,0,0.485,99.38,0.554,"A#",0.416,15,0.384000786,-51.673,-51.673,-7.223,0.00159,1.1408,1.28246,-56.83,-56.83,-12.71,0.005,0.031,1,0.012,0.538,1,0.009,0.212,1,0.005,0.019,1,0.003,0.013,1,0.01,0.078,1,0.005,1,1,0.015,0.197,1,0.004,0.015,1,0.003,0.007,1,0.002,0.008,1,0.001,0.01,1,6.553,6.553,48.798,-197.355,25.506,210.273,-93.936,-50.146,157.854,-127.986,-60.023,119.696,-67.288,97.445,140.355,-94.176,-46.779,81.201,-75.35,-42.755,95.919,-69.482,-7.311,81.509,-87.894,-14.964,49.708,-75.828,9.664,40.253,-58.349,4.063,36.257,-60.43,-4.119,46.163,0
1993,"Numb","U2",-18.58,260.24599,0,0.244,90.223,0.943,"A#",0.024,14,0.325997998,-60,-60,-10.723,-2e-05,0,0.36015,-60,-60,-15.452,0.03,0.954,1,0.042,1,1,0.004,0.528,1,0.003,0.497,1,0.003,0.47,1,0.002,0.455,1,0.007,0.409,1,0.008,0.352,1,0.004,0.286,1,0.005,0.257,1,0.005,0.207,1,0.004,0.41,1,0,0,46.487,-164.682,171.13,206.321,-232.311,9.469,101.739,-179.579,-28.48,210.33,-87.655,57.491,81.158,-121.53,-50.067,146.995,-78.738,14.833,68.859,-92.492,5.359,117.07,-56.409,-27.228,60.227,-47.604,0.973,67.286,-117.979,-10.64,101.013,-44.424,-7.228,44.212,0
1993,"Stay (Faraway So Close!)","U2",-12.724,298.48925,1,0.453,94.111,0.889,"G#",0.247,14,0.498779712,-60,-60,-5.322,0,0,0.53154,-60,-60,-8.891,0.007,1,1,0.004,0.985,1,0.003,0.784,1,0.013,0.84,1,0.01,0.713,1,0.01,0.599,1,0.006,0.481,1,0.007,0.389,1,0.001,0.282,1,0.002,0.236,1,0.01,0.31,1,0.007,0.861,1,0,0,52.488,-138.066,171.13,238.767,-131.751,9.469,80.614,-120.053,-28.48,163.96,-57.951,57.491,85.392,-79.246,-50.067,129.419,-63.417,14.833,57.783,-62.918,5.359,147.48,-57.731,-27.228,53.704,-58.29,0.973,40.547,-68.78,-10.64,35.037,-53.01,-7.228,30.993,0
1993,"Some Days Are Better Than Others","U2",-14.602,257.42476,1,0.578,116.696,0.88,"C#",0.772,14,0.60330123,-60,-60,-6.559,0,0,0.36571,-60,-60,-11.845,0.021,1,1,0.023,1,1,0.002,1,1,0.003,1,1,0.002,1,1,0.001,1,1,0.002,1,1,0.001,1,1,0.001,1,1,0.001,1,1,0.001,1,1,0.001,1,1,0,0,50.05,-127.804,171.13,283.138,-214.726,9.469,106.911,-157.969,-28.48,141.757,-100.01,57.491,92.185,-118.556,-50.067,95.244,-79.86,14.833,53.842,-94.296,5.359,119.503,-58.292,-27.228,50.736,-49.37,0.973,93.252,-66.001,-10.64,58.649,-46.087,-7.228,54.115,0
1993,"The First Time","U2",-19.508,222.57741,1,0.529,92.577,0.751,"G#",0.839,11,0.117687125,-59.94,-59.94,-6.831,0.00249,0.02031,0.3349,-60,-60,-14.371,0.002,1,1,0.004,0.732,1,0.007,0.242,1,0.035,0.245,1,0.009,0.372,1,0.002,0.393,1,0.001,0.234,1,0.006,0.31,1,0.002,0.238,1,0.003,0.213,1,0.017,0.827,1,0.002,0.061,1,0.043,0.043,48.216,-199.365,170.454,170.454,-125.619,7.811,43.836,-127.359,-29.024,128.642,-41.452,56.097,120.691,-71.741,-50.342,49.274,-62.189,16.342,67.47,-75.258,5.52,86.326,-51.514,-26.612,43.549,-61.879,1.538,67.103,-53.566,-10.707,23.254,-44.553,-8.171,53.149,0
1993,"Dirty Day","U2",-10.409,282.50231,0,0.189,104.809,0.932,"B",0.107,13,0.662418684,-60,-60,-3,0,0,0.4527,-60,-60,-7.313,0.031,0.965,1,0.059,0.907,1,0.025,0.884,1,0.015,0.937,1,0.013,1,1,0.015,0.94,1,0.015,0.808,1,0.01,0.816,1,0.018,0.724,1,0.012,0.695,1,0.009,0.624,1,0.004,0.489,1,0,0,54.384,-97.446,171.13,200.979,-93.017,9.469,107.995,-120.688,-28.48,66.321,-65.22,57.491,77.661,-81.167,-50.067,195.989,-38.248,14.833,80.059,-62.72,5.359,56.865,-57.602,-27.228,27.736,-54.728,0.973,82.947,-47.315,-10.64,109.777,-47.866,-7.228,36.504,0
1993,"The Wanderer","U2",-16.914,341.43456,1,0.2,117.285,0.898,"B",0.008,6,0.51667032,-59.992,-56.509,-8.435,-0.00109,1.39469,1.39469,-60,-60,-11.705,0.013,0.045,1,0.03,0.47,1,0.018,0.108,1,0.008,0.08,1,0.007,0.082,1,0.018,0.125,1,0.024,1,1,0.014,0.196,1,0.008,0.123,1,0.012,0.055,1,0.015,0.16,1,0.011,0.141,1,0.001,0.478,49.082,-113.716,160.151,240.494,-97.32,11.467,259.679,-109.036,-40.821,263.635,-69.477,64.417,126.288,-71.249,-50.81,42.49,-54.161,9.041,76.807,-67.966,-11.731,106.019,-105.43,-27.608,54.31,-80.582,0.793,49.472,-91.778,-5.921,57.264,-37.736,-9.392,64.91,0
1993,"When Love Comes To The Rescue","Oleta Adams",-12.226,316.53986,1,0.568,148.495,0.212,"C#",0.564,17,0.424714743,-60,-60,-5.089,0,0,0.64234,-60,-60,-9.075,0.008,1,1,0.009,0.71,1,0.002,0.625,1,0.004,0.55,1,0.003,0.508,1,0.006,0.402,1,0.006,0.334,1,0.002,0.267,1,0.002,0.208,1,0.006,0.363,1,0.002,0.759,1,0.001,0.88,1,0,0,52.196,-136.589,171.13,171.13,-121.41,9.469,201.487,-126.193,-28.48,131.369,-61.263,57.491,139.809,-107.251,-50.067,48.763,-139.923,14.833,70.229,-80.482,5.359,81.47,-64.519,-27.228,60.237,-57.918,0.973,45.122,-69.061,-10.64,40.177,-75.936,-7.228,46.848,0
1993,"I Just Had To Hear Your Voice","Oleta Adams",-11.763,218.47619,1,0.752,82.311,0.457,"C",0.719,8,0.311091507,-60,-60,-3.996,-0.00136,0,0.66904,-60,-60,-7.746,0.002,0.373,1,0.002,0.138,1,0.003,0.048,1,0.002,0.036,1,0.002,0.052,1,0.002,0.191,1,0.002,0.169,1,0.007,0.042,1,0.003,0.026,1,0.002,0.044,1,0.002,0.042,1,0.006,1,1,0,0,53.661,-186.465,171.13,171.13,-153.177,9.469,185.128,-176.035,-28.48,153.405,-82.845,57.491,130.377,-69.209,-50.067,109.675,-125.024,14.833,87.222,-51.065,5.359,70.495,-80.11,-27.228,76.06,-46.806,0.973,54.378,-76.172,-10.64,77.962,-51.376,-7.228,49.648,0
1993,"Come When You Call","Oleta Adams",-9.189,254.23782,1,0.501,89.956,0.961,"D",0.47,11,0.780432983,-58.389,-21.835,-2.503,0.00219,0.42885,0.47179,-60,-60,-5.959,0.03,0.638,1,0.023,0.412,1,0.024,0.238,1,0.02,0.289,1,0.022,0.317,1,0.026,0.259,1,0.019,0.345,1,0.032,0.448,1,0.02,0.462,1,0.026,0.77,1,0.016,1,1,0.018,0.999,1,0.749,6.028,55.617,-63.402,158.109,175.307,-150.856,71.788,138.687,-187.747,-187.747,124.275,-43.837,35.689,109.777,-93.92,-93.92,82.53,-77.593,35.967,65.442,-61.352,-61.352,61.963,-60.095,-30.037,54.885,-48.22,14.67,44.169,-53.665,105.228,105.228,-46.576,-15.995,63.134,0
1993,"Easier To Say (Goodbye)","Oleta Adams",-8.49,393.7317,1,0.622,112.017,1,"D",0.617,13,0.887257907,-60,-60,-1.944,0,0,0.31799,-60,-60,-7.358,0.042,0.365,1,0.04,0.26,1,0.026,0.051,1,0.013,0.032,1,0.018,0.062,1,0.017,0.088,1,0.027,0.096,1,0.018,0.068,1,0.004,0.054,1,0.008,0.045,1,0.01,0.036,1,0.006,1,1,0,0,54.758,-24.614,171.13,194.451,-205.467,9.469,131.949,-139.957,-28.48,110.182,-88.515,57.491,114.324,-118.802,-50.067,77.31,-76.595,14.833,93.898,-49.825,5.359,61.353,-81.415,-27.228,77.296,-49.388,0.973,43.068,-52.699,-10.64,35.1,-73.146,-7.228,47.543,0
1993,"Lovers Holiday","Oleta Adams",-12.466,252.48762,0,0.463,85.875,1,"F",0.161,12,0.510103579,-59.985,-59.985,-3.143,0.00193,1.57605,1.57605,-60,-60,-6.465,0.011,0.777,1,0.009,0.38,1,0.011,0.371,1,0.014,0.323,1,0.007,0.34,1,0.012,0.281,1,0.004,0.343,1,0.011,0.306,1,0.009,0.231,1,0.008,0.618,1,0.031,1,1,0.01,0.55,1,0.001,0.001,53.872,-127.49,171.12,171.12,-124.402,9.446,94.502,-171.522,-28.494,85.958,-60.763,57.47,106.88,-88.206,-50.072,257.065,-74.665,14.856,71.111,-60.629,5.352,49.649,-67.562,-27.222,46.257,-51.112,0.982,36.083,-53.028,-10.649,42,-63.229,-7.235,35.454,0
1993,"The Day I Stop Loving You","Oleta Adams",-11.971,304.41905,1,0.349,97.815,0.817,"D#",0.12,13,0.285562868,-60,-60,-2.683,0,0,1.31286,-60,-60,-5.955,0.003,1,1,0.003,0.439,1,0.006,0.153,1,0.004,0.094,1,0.006,0.097,1,0.006,0.11,1,0.005,0.121,1,0.002,0.051,1,0.002,0.069,1,0.005,0.042,1,0.018,0.047,1,0.003,0.909,1,0,0,54.524,-195.209,171.13,171.13,-136.56,9.469,138.645,-153.342,-28.48,98.45,-79.257,57.491,138.54,-74.034,-50.067,173.592,-95.466,14.833,65.366,-67.364,5.359,94.493,-73.82,-27.228,60.164,-46.526,0.973,90.901,-61.919,-10.64,67.457,-57.713,-7.228,59.493,0
1993,"New York State Of Mind","Oleta Adams",-10.482,333.31048,0,0.332,84.397,0.078,"G",0.188,10,0.40047076,-59.854,-59.854,-1.981,0.00188,0.33355,0.5058,-60,-60,-5.844,0.002,0.411,1,0.001,0.274,1,0.006,0.288,1,0.001,0.24,1,0.001,0.179,1,0.003,0.194,1,0.001,0.203,1,0.002,0.127,1,0.001,0.113,1,0.002,0.204,1,0.004,0.541,1,0.003,1,1,0.013,0.013,55.449,-151.299,170.905,393.647,-172.652,8.959,157.038,-156.205,-28.796,143.158,-75.199,57.035,151.044,-101.366,-50.151,92.916,-97.364,15.315,84.663,-94.297,5.199,77.578,-71.266,-27.108,65.749,-60.795,1.166,59.615,-82.723,-10.835,79.3,-67.17,-7.364,44.943,0
1993,"Evolution","Oleta Adams",-14.646,222.05497,0,0.548,83.004,0.91,"C",0.825,8,0.44216543,-60,-60,-5.726,0,0,0.49745,-60,-60,-8.353,0.009,0.602,1,0.009,0.227,1,0.009,0.078,1,0.005,0.041,1,0.009,0.041,1,0.004,0.124,1,0.005,0.102,1,0.008,0.094,1,0.006,0.064,1,0.01,0.054,1,0.009,0.07,1,0.003,1,1,0,0,52.624,-140.61,171.13,171.13,-141.549,9.469,102.372,-117.892,-28.48,102.275,-44.47,57.491,111.764,-98.814,-50.067,74.789,-73.05,14.833,63.385,-70.159,5.359,78.744,-73.747,-27.228,36.458,-66.576,0.973,44.765,-49.39,-10.64,42.562,-56.954,-7.228,42.452,0
1993,"Window Of Hope","Oleta Adams",-8.569,263.22395,1,0.193,111.015,1,"G",0,15,0.828368728,-57.262,-10.988,-2.813,0.00188,0.35123,0.35505,-60,-60,-6.241,0.033,0.527,1,0.017,0.37,1,0.029,0.398,1,0.019,0.547,1,0.015,0.593,1,0.02,0.6,1,0.02,0.806,1,0.03,0.61,1,0.026,1,1,0.022,0.915,1,0.016,0.66,1,0.021,0.457,1,1.402,10.271,54.561,-42.526,140.111,167.25,-108.165,100.928,150.593,-267.52,-267.52,96.421,-62.123,49.185,98.387,-87.593,-50.9,75.276,-86.797,55.321,78.529,-83.838,-83.838,68.054,-51.774,-34.963,71.645,-43.683,38.547,84.112,-57.299,65.941,65.941,-63.741,-8.127,35.823,0
1993,"Homesick","Pennywise",-4.823,136.72,1,0.221,86.652,0.736,"C",0.004,6,0.975920892,-60,-60,-0.004,0,0,0.54996,-60,-60,-4.459,0.029,1,1,0.055,0.787,1,0.085,0.777,1,0.04,0.78,1,0.029,0.624,1,0.034,0.631,1,0.069,0.562,1,0.071,0.559,1,0.059,0.584,1,0.042,0.585,1,0.036,0.435,1,0.057,0.405,1,0.676,0.676,56.519,27.836,157.313,167.718,-100.619,-14.771,70.208,-268.479,-42.269,300.839,-45.18,40.015,51.91,-87.181,-47.798,188.042,-50.381,27.116,57.905,-79.084,0.636,94.217,-57.052,-27.228,44.925,-38.529,9.693,72.717,-124.977,-16.697,104.963,-44.486,-5.419,52.584,0
1993,"Time to Burn","Pennywise",-9.785,139.19456,1,0.384,157.132,0.209,"G",0.161,8,0.963047718,-60,-60,-3.302,0,0,0.27521,-60,-60,-9.256,0.026,1,1,0.028,0.552,1,0.009,0.446,1,0.006,0.325,1,0.051,0.265,1,0.008,0.328,1,0.022,0.495,1,0.007,0.484,1,0.014,0.139,1,0.007,0.424,1,0.018,0.715,1,0.033,0.531,1,0,0,53.507,-99.781,171.13,171.13,-149.087,9.469,83.89,-130.129,-28.48,360.576,-76.885,57.491,58.137,-70.276,-50.067,173.977,-55.186,14.833,73.968,-54.898,5.359,86.665,-43.663,-27.228,44.622,-54.469,0.973,85.412,-62.363,-10.64,31.778,-43.915,-7.228,35.035,0
1993,"Its Up to Me","Pennywise",-5.09,196.20816,0,0.285,175.245,0.365,"E",0.296,6,0.993409329,-60,-60,-0.71,0,0,0.81403,-60,-60,-4.435,0.008,0.922,1,0.01,0.941,1,0.005,0.734,1,0.008,0.533,1,0.017,0.551,1,0.004,0.538,1,0.015,0.425,1,0.016,0.236,1,0.069,0.203,1,0.082,0.451,1,0.042,0.661,1,0.034,1,1,0,0,57.188,-152.119,171.13,171.13,-137.396,9.469,92.509,-96.405,-28.48,435.156,-57.469,57.491,79.782,-86.278,-50.067,62.383,-77.327,14.833,59.878,-41.25,5.359,121.367,-69.827,-27.228,46.126,-61.443,0.973,57.708,-113.238,-10.64,41.165,-57.849,-7.228,39.729,0
1993,"You Can Demand","Pennywise",-4.412,137.41333,1,0.629,86.821,0.893,"G#",0.296,7,0.997616935,-13.037,-13.037,0.348,0.00191,0.49388,0.49388,-60,-60,-3.078,0.119,0.449,1,0.119,0.463,1,0.114,0.997,1,0.061,0.473,1,0.077,0.285,1,0.063,0.399,1,0.073,0.691,1,0.067,0.951,1,0.051,1,1,0.076,0.85,1,0.09,0.517,1,0.04,0.524,1,29.198,29.198,57.798,19.952,121.543,144.028,-145.423,111.557,111.557,-317.627,-317.627,430.693,-39.428,45.446,60.589,-64.285,226.702,226.702,-45.104,75.811,75.811,-39.527,-5.371,117.966,-42.596,-17.699,39.381,-64.617,54.932,54.932,-120.451,-33.525,21.467,-39.538,14.403,39.966,0
1993,"Vices","Pennywise",-5.531,123.94667,1,0.555,86.73,0.876,"G",0.211,3,0.97039051,-60,-60,-0.957,0,0,0.25109,-60,-60,-4.287,0.093,0.982,1,0.098,0.954,1,0.07,0.934,1,0.074,0.923,1,0.066,0.581,1,0.057,0.589,1,0.051,0.919,1,0.039,0.92,1,0.089,1,1,0.093,0.999,1,0.094,0.894,1,0.041,0.769,1,0,0,57.129,-33.673,171.13,213.513,-173.911,9.469,106.535,-239.51,-28.48,423.976,-77.944,57.491,133.212,-108.704,-50.067,156.211,-88.827,14.833,79.702,-52.153,5.359,114.841,-39.191,-27.228,38.503,-62.875,0.973,48.522,-106.027,-10.64,56.664,-47.121,-7.228,36.519,0
1993,"City Is Burning","Pennywise",-5.022,132.26041,1,0.33,111.806,0.395,"F",0.435,7,0.985366697,-60,-60,-0.525,0,0,0.33712,-60,-60,-4.105,0.074,1,1,0.06,0.937,1,0.071,0.177,1,0.052,0.162,1,0.087,0.142,1,0.059,0.126,1,0.066,0.107,1,0.083,0.084,1,0.056,0.064,1,0.045,0.045,1,0.03,0.03,1,0.043,0.221,1,0.004,0.004,56.728,6.905,171.066,179.368,-152.091,9.317,131.432,-124.396,-28.572,412.437,-47.114,57.354,57.354,-64.142,-50.096,146.485,-71.04,14.983,64.142,-37.237,5.314,113.756,-42.77,-27.188,34.531,-59.826,1.03,44.652,-101.655,-10.698,64.493,-38.276,-7.277,46.345,0
1993,"Tester","Pennywise",-4.554,195.36,1,0.028,82.947,0.547,"A",0,6,0.995262068,-59.991,-31.158,0.981,-0.00054,0.05533,0.5254,-60,-60,-4.631,0.079,1,1,0.083,0.867,1,0.1,0.739,1,0.09,0.717,1,0.068,0.595,1,0.068,0.504,1,0.056,0.328,1,0.091,0.43,1,0.098,0.399,1,0.058,0.668,1,0.052,0.301,1,0.047,0.317,1,0.003,18.315,56.868,-20.948,51.545,171.083,-108.615,91.751,101.992,-183.846,-183.846,348.976,-63.581,21.107,78.288,-78.555,132.149,132.149,-37.649,65.022,70.132,-39.522,-32.018,123.424,-52.689,-46.407,32.318,-57.807,71.078,71.078,-155.362,-27.366,23.888,-38.01,4.103,37.572,0
1993,"Try to Conform","Pennywise",-8.155,194.83537,1,0.307,83.042,0.254,"A",0.295,6,0.987955163,-60,-60,-1.302,0,0,0.58476,-60,-60,-8.578,0.078,1,1,0.11,0.23,1,0.109,0.318,1,0.095,0.484,1,0.089,0.312,1,0.085,0.272,1,0.068,0.334,1,0.098,0.214,1,0.106,0.175,1,0.076,0.142,1,0.066,0.489,1,0.066,0.386,1,0,0,53.328,-8.202,171.13,171.13,-106.058,9.469,127.35,-139.488,-28.48,367.926,-62.902,57.491,79.671,-77.875,-50.067,112.818,-42.766,14.833,65.264,-40.522,5.359,117.382,-62.152,-27.228,30.204,-66.212,0.973,69.959,-137.385,-10.64,27.51,-38.175,-7.228,42.827,0
1993,"Give and Get","Pennywise",-4.944,121.04,1,0.655,87.351,0.959,"G",0.881,9,0.991498258,-57.729,-57.729,-0.06,0.00053,0.03483,0.29609,-60,-60,-3.711,0.075,1,1,0.044,0.933,1,0.077,0.864,1,0.042,0.861,1,0.035,0.807,1,0.04,0.809,1,0.069,0.699,1,0.077,0.698,1,0.086,0.651,1,0.052,0.65,1,0.047,0.487,1,0.058,0.385,1,0.576,0.576,57.238,19.885,159.775,207.705,-73.33,-12.461,162.399,-280.378,-29.803,447.785,-54.786,45.182,93.779,-94.326,-47.396,159.882,-80.663,18.608,72.32,-68.496,14.616,83.179,-56.803,-26.983,55.757,-51.594,6.578,54.359,-68.007,-2.624,46.29,-29.516,-8.337,54.591,0
1993,"Clear Your Head","Pennywise",-9.442,944.15782,0,0.202,91.84,0.149,"G",0.008,13,2e-05,-57.923,-57.923,-2.644,-0.00109,0.53111,0.53111,-60,-60,-7.946,0.032,1,1,0.021,0.977,1,0.03,0.82,1,0.042,0.677,1,0.06,0.582,1,0.042,0.54,1,0.015,0.432,1,0.02,0.44,1,0.034,0.386,1,0.038,0.403,1,0.036,0.484,1,0.045,0.188,1,0,0,54.18,-65.653,171.13,293.135,-138.747,9.469,230.781,-195.652,-28.48,238.868,-49.03,57.491,123.883,-106.009,-50.067,151.42,-79.208,14.833,59.249,-80.29,5.359,97.807,-65.317,-27.228,65.067,-47.957,0.973,54.887,-127.638,-10.64,123.867,-44.308,-7.228,42.132,0
1993,"Dreamlover","Mariah Carey",-6.474,233.12,1,0.599,100.654,0.935,"C",0.61,8,0.71195467,-60,-60,-0.389,0,0,0.32102,-60,-60,-5.266,0.02,0.992,1,0.008,1,1,0.005,0.859,1,0.006,0.85,1,0.017,0.75,1,0.027,0.753,1,0.022,0.506,1,0.012,0.505,1,0.012,0.384,1,0.009,0.382,1,0.006,0.361,1,0.01,0.353,1,1.974,1.974,55.202,-69.514,147.143,193.911,-108.579,29.913,137.019,-124.098,-77.443,302.784,-44.554,55.329,155.841,-97.995,-60.6,100.434,-68.545,24.092,103.316,-66.149,-42.978,108.077,-116.468,-29.529,44.66,-70.757,-1.072,52.246,-112.017,23.338,40.598,-60.902,-3.607,53.712,1
